Customer_id,Age,Gender,City,Tenure (months),Monthly spend,Total orders,App usage time,Days since last login,Cart abandon rate,Support tickets,Discount usage,Payment method,Churn,Customer status,Spending segment,Engagement segment,Activity status,Revenue per order,Order frequency,Customer risk level
200202,44,Female,Delhi,99,3834,135,207,55,0.34,21,0.6,UPI,No,stayed,Low,High,Dormant,2812,1.36,Medium Risk
200203,26,Male,Hyderabad,13,16766,173,73,108,0.82,10,0.22,UPI,No,stayed,High,Low,Churn Risk,1260,13.31,Medium Risk
200204,54,Male,Chennai,7,9596,140,82,123,0.32,21,0.44,UPI,No,stayed,Medium,Medium,Churn Risk,480,20,Medium Risk
200205,50,Male,Mumbai,101,4402,18,11,339,0.83,11,0.45,Card,No,stayed,Low,Low,Churn Risk,24700,0.18,High Risk
200206,68,Female,Pune,12,3732,273,202,156,0.2,8,0.66,COD,Yes,churned,Low,High,Churn Risk,164,22.75,Medium Risk
200207,59,Female,Mumbai,24,7578,335,243,181,0.4,25,0.03,Card,No,stayed,Medium,High,Churn Risk,543,13.96,Medium Risk
200208,61,Female,Pune,27,559,62,190,118,0.87,11,0.41,NetBanking,No,stayed,Low,High,Churn Risk,243,2.3,Medium Risk
200209,41,Male,Delhi,22,8756,223,106,216,0.8,28,0.71,NetBanking,Yes,churned,Medium,Medium,Churn Risk,864,10.14,Medium Risk
200210,32,Male,Bangalore,115,11279,303,269,38,0.92,19,0.35,Card,Yes,churned,Medium,High,Dormant,4281,2.63,Medium Risk
200211,49,Female,Delhi,67,14719,151,21,173,0.98,9,0.77,NetBanking,No,stayed,Medium,Low,Churn Risk,6531,2.25,High Risk
200212,49,Female,Bangalore,14,1650,161,107,265,0.75,20,0.37,UPI,No,stayed,Low,Medium,Churn Risk,143,11.5,Medium Risk
200213,41,Female,Kolkata,45,19353,210,218,224,0.76,10,0.81,COD,No,stayed,High,High,Churn Risk,4147,4.67,Medium Risk
200214,58,Female,Pune,8,11692,324,184,218,0.44,24,0.85,UPI,Yes,churned,Medium,High,Churn Risk,289,40.5,Medium Risk
200215,69,Female,Pune,53,4349,59,47,128,0.33,22,0.62,UPI,Yes,churned,Low,Low,Churn Risk,3907,1.11,Medium Risk
200216,66,Male,Mumbai,77,9399,313,113,291,0.54,0,0.82,Card,No,stayed,Medium,Medium,Churn Risk,2312,4.06,Medium Risk
200217,66,Female,Hyderabad,15,18339,134,292,67,0.52,9,0.47,Card,Yes,churned,High,High,Dormant,2053,8.93,Medium Risk
200218,69,Male,Delhi,57,5717,290,287,0,0.56,5,0.29,Card,No,stayed,Medium,High,Highly Active,1124,5.09,Medium Risk
200219,29,Female,Delhi,75,5015,174,8,136,0.25,28,0.29,Card,No,stayed,Medium,Low,Churn Risk,2162,2.32,Medium Risk
200220,56,Female,Pune,106,19030,208,53,165,0.62,29,0.65,Card,Yes,churned,High,Low,Churn Risk,9698,1.96,Medium Risk
200221,19,Male,Mumbai,64,8538,192,201,327,0.74,6,0.44,UPI,No,stayed,Medium,High,Churn Risk,2846,3,Medium Risk
200222,20,Female,Chennai,19,4489,185,192,69,0.78,27,0.77,COD,Yes,churned,Low,High,Dormant,461,9.74,Medium Risk
200223,66,Female,Bangalore,110,7320,262,271,240,0.33,21,0.72,UPI,No,stayed,Medium,High,Churn Risk,3073,2.38,Medium Risk
200224,54,Male,Delhi,10,11636,387,95,177,0.41,11,0.98,UPI,Yes,churned,Medium,Medium,Churn Risk,301,38.7,Medium Risk
200225,66,Female,Hyderabad,98,13726,106,12,123,0.26,16,0.51,NetBanking,No,stayed,Medium,Low,Churn Risk,12690,1.08,Medium Risk
200227,66,Male,Hyderabad,81,17391,380,120,133,0.68,10,0.25,COD,No,stayed,High,Medium,Churn Risk,3707,4.69,Medium Risk
200228,19,Female,Delhi,65,14452,234,182,220,0.26,9,0.53,Card,Yes,churned,Medium,High,Churn Risk,4014,3.6,Medium Risk
200229,19,Female,Chennai,71,16348,388,28,354,0.81,9,0.13,NetBanking,Yes,churned,High,Low,Churn Risk,2992,5.46,High Risk
200230,45,Male,Hyderabad,117,11365,343,54,211,0.32,23,0.23,Card,Yes,churned,Medium,Low,Churn Risk,3877,2.93,Medium Risk
200231,40,Male,Hyderabad,75,15025,226,288,215,0.39,20,0.37,COD,Yes,churned,High,High,Churn Risk,4986,3.01,Medium Risk
200232,54,Female,Bangalore,70,12107,320,271,137,0.13,4,0.62,UPI,No,stayed,Medium,High,Churn Risk,2648,4.57,Medium Risk
200233,49,Male,Bangalore,97,2458,206,148,169,0.42,15,0.73,COD,No,stayed,Low,Medium,Churn Risk,1157,2.12,Medium Risk
200234,50,Male,Bangalore,25,14382,384,220,56,0.09,19,0.6,Card,No,stayed,Medium,High,Dormant,936,15.36,Medium Risk
200235,18,Male,Pune,69,11931,215,12,285,0.09,5,0.25,NetBanking,No,stayed,Medium,Low,Churn Risk,3829,3.12,Medium Risk
200236,36,Male,Chennai,118,7600,147,39,146,0.95,1,0.52,UPI,Yes,churned,Medium,Low,Churn Risk,6101,1.25,Medium Risk
200237,19,Female,Delhi,102,14701,27,185,303,0.39,0,0.38,COD,No,stayed,Medium,High,Churn Risk,55537,0.26,Medium Risk
200238,61,Female,Mumbai,105,569,302,143,347,0.41,4,0.69,NetBanking,Yes,churned,Low,Medium,Churn Risk,198,2.88,Medium Risk
200239,43,Female,Mumbai,97,4144,183,87,32,0.62,16,0.26,NetBanking,No,stayed,Low,Medium,Dormant,2197,1.89,Medium Risk
200240,49,Male,Bangalore,53,10542,258,78,360,0.55,26,0.45,NetBanking,Yes,churned,Medium,Medium,Churn Risk,2166,4.87,Medium Risk
200241,23,Female,Delhi,50,906,248,16,44,0.93,20,0.02,NetBanking,Yes,churned,Low,Low,Dormant,183,4.96,High Risk
200242,49,Male,Kolkata,83,10918,142,235,250,0.01,7,0.21,NetBanking,No,stayed,Medium,High,Churn Risk,6382,1.71,Medium Risk
200243,21,Male,Mumbai,12,8732,331,259,215,0.64,29,0.27,Card,No,stayed,Medium,High,Churn Risk,317,27.58,Medium Risk
200244,28,Female,Mumbai,33,14091,1,292,39,0.28,19,0.54,UPI,No,stayed,Medium,High,Dormant,465003,0.03,Medium Risk
200245,34,Male,Delhi,53,16492,179,200,4,0.16,5,0.36,COD,No,stayed,High,High,Highly Active,4883,3.38,Low Risk
200246,55,Male,Hyderabad,116,11845,329,109,150,0.78,28,0.81,NetBanking,Yes,churned,Medium,Medium,Churn Risk,4176,2.84,Medium Risk
200247,41,Female,Mumbai,30,19595,84,258,218,0.31,1,0.89,Card,No,stayed,High,High,Churn Risk,6998,2.8,Medium Risk
200248,22,Female,Pune,51,17925,185,11,257,0.66,9,0.58,UPI,Yes,churned,High,Low,Churn Risk,4941,3.63,High Risk
200249,69,Male,Kolkata,23,9253,270,10,14,0.81,27,0.44,UPI,No,stayed,Medium,Low,Active,788,11.74,Medium Risk
200250,51,Female,Chennai,45,531,139,153,266,0.35,13,0.37,UPI,No,stayed,Low,Medium,Churn Risk,172,3.09,Medium Risk
200251,23,Female,Bangalore,23,5906,245,105,327,0.29,18,0.57,NetBanking,No,stayed,Medium,Medium,Churn Risk,554,10.65,Medium Risk
200252,39,Male,Chennai,30,19183,12,148,163,0.22,17,0.24,COD,No,stayed,High,Medium,Churn Risk,47958,0.4,Medium Risk
200253,28,Female,Hyderabad,26,19975,340,274,65,0.19,13,0.86,Card,No,stayed,High,High,Dormant,1528,13.08,Medium Risk
200254,65,Male,Bangalore,93,14425,204,192,138,0.26,8,0.36,COD,Yes,churned,Medium,High,Churn Risk,6576,2.19,Medium Risk
200255,33,Male,Bangalore,16,2239,238,161,144,0.3,29,0.98,UPI,Yes,churned,Low,Medium,Churn Risk,151,14.88,Medium Risk
200256,50,Female,Bangalore,109,9384,290,47,223,0.86,29,0.91,Card,No,stayed,Medium,Low,Churn Risk,3527,2.66,Medium Risk
200257,26,Male,Chennai,39,12636,351,83,340,0.53,29,0.52,Card,Yes,churned,Medium,Medium,Churn Risk,1404,9,Medium Risk
200258,23,Male,Kolkata,109,11175,75,164,294,0.84,27,0.48,COD,No,stayed,Medium,Medium,Churn Risk,16241,0.69,Medium Risk
200259,33,Female,Mumbai,85,18658,115,45,350,0.34,22,0.15,Card,Yes,churned,High,Low,Churn Risk,13791,1.35,Medium Risk
200260,46,Male,Mumbai,9,7041,380,281,266,0.34,0,0.39,Card,No,stayed,Medium,High,Churn Risk,167,42.22,Medium Risk
200261,20,Male,Hyderabad,64,5531,60,24,312,0.54,9,0.28,COD,Yes,churned,Medium,Low,Churn Risk,5900,0.94,Medium Risk
200262,37,Female,Kolkata,45,15575,227,173,55,0.6,21,0.85,COD,No,stayed,High,Medium,Dormant,3088,5.04,Medium Risk
200263,53,Female,Mumbai,37,3346,241,284,79,0.83,9,0.45,UPI,No,stayed,Low,High,Dormant,514,6.51,Medium Risk
200264,36,Female,Kolkata,82,12710,214,168,246,0.05,8,0.78,UPI,No,stayed,Medium,Medium,Churn Risk,4870,2.61,Medium Risk
200266,20,Male,Hyderabad,32,10387,245,151,183,0.95,3,0.77,UPI,Yes,churned,Medium,Medium,Churn Risk,1357,7.66,Medium Risk
200267,36,Male,Bangalore,32,15597,97,10,262,0.76,1,0.67,NetBanking,Yes,churned,High,Low,Churn Risk,5145,3.03,High Risk
200268,37,Male,Mumbai,60,13384,186,164,122,0.48,24,0.29,NetBanking,No,stayed,Medium,Medium,Churn Risk,4317,3.1,Medium Risk
200269,49,Male,Hyderabad,113,534,399,182,62,0.88,6,0.12,Card,Yes,churned,Low,High,Dormant,151,3.53,Medium Risk
200271,69,Male,Delhi,36,5120,283,261,234,0.76,4,1,Card,No,stayed,Medium,High,Churn Risk,651,7.86,Medium Risk
200272,58,Male,Pune,70,18067,367,92,347,0.21,5,0.63,COD,Yes,churned,High,Medium,Churn Risk,3446,5.24,Medium Risk
200273,50,Female,Chennai,67,14747,189,71,190,0.47,12,0.24,Card,No,stayed,Medium,Low,Churn Risk,5228,2.82,Medium Risk
200275,56,Male,Kolkata,19,8082,286,298,252,0.6,25,0.35,COD,Yes,churned,Medium,High,Churn Risk,537,15.05,Medium Risk
200276,35,Male,Pune,5,13994,281,295,22,0.19,9,0.36,UPI,No,stayed,Medium,High,Active,249,56.2,Medium Risk
200277,57,Male,Chennai,48,10472,353,54,110,0.93,5,0.5,Card,Yes,churned,Medium,Low,Churn Risk,1424,7.35,Medium Risk
200279,28,Male,Pune,61,1415,17,54,140,0.74,11,0.54,Card,Yes,churned,Low,Low,Churn Risk,5077,0.28,Medium Risk
200280,45,Male,Bangalore,111,12787,313,147,171,0.99,0,0.23,Card,No,stayed,Medium,Medium,Churn Risk,4535,2.82,Medium Risk
200281,42,Female,Hyderabad,74,11199,300,133,139,0.1,20,0.79,NetBanking,No,stayed,Medium,Medium,Churn Risk,2762,4.05,Medium Risk
200282,67,Male,Bangalore,103,15971,74,150,22,0.32,21,0.03,UPI,No,stayed,High,Medium,Active,22230,0.72,Medium Risk
200283,40,Female,Delhi,64,2250,82,69,334,0.94,26,0.66,NetBanking,Yes,churned,Low,Low,Churn Risk,1756,1.28,Medium Risk
200284,48,Female,Delhi,11,19696,121,240,70,0.8,9,0.75,NetBanking,Yes,churned,High,High,Dormant,1791,11,Medium Risk
200285,47,Male,Delhi,96,9210,44,40,19,0.3,12,0.97,UPI,No,stayed,Medium,Low,Active,20095,0.46,Medium Risk
200286,59,Female,Hyderabad,17,2468,126,152,31,0.93,27,0.03,Card,No,stayed,Low,Medium,Dormant,333,7.41,Medium Risk
200287,52,Male,Chennai,20,5728,299,281,341,0.49,13,0.91,UPI,Yes,churned,Medium,High,Churn Risk,383,14.95,Medium Risk
200288,24,Male,Bangalore,108,7413,179,11,260,0.45,17,0.88,UPI,No,stayed,Medium,Low,Churn Risk,4473,1.66,Medium Risk
200289,33,Male,Mumbai,94,9581,154,39,345,0.1,3,0.9,NetBanking,Yes,churned,Medium,Low,Churn Risk,5848,1.64,Medium Risk
200290,43,Female,Kolkata,16,11393,39,34,208,0.4,13,0.21,NetBanking,No,stayed,Medium,Low,Churn Risk,4674,2.44,Medium Risk
200291,65,Male,Hyderabad,57,11179,76,254,159,0.42,3,0.3,NetBanking,No,stayed,Medium,High,Churn Risk,8384,1.33,Medium Risk
200292,69,Female,Mumbai,4,4734,164,24,11,0.49,24,0.24,NetBanking,No,stayed,Low,Low,Active,115,41,Medium Risk
200293,66,Male,Chennai,84,7992,54,147,7,0.34,11,0.91,COD,No,stayed,Medium,Medium,Highly Active,12432,0.64,Low Risk
200294,19,Female,Kolkata,104,15517,86,75,69,0.4,14,0.6,UPI,No,stayed,High,Low,Dormant,18765,0.83,Medium Risk
200295,18,Male,Chennai,106,16073,36,259,100,0.31,13,0.01,COD,No,stayed,High,High,Churn Risk,47326,0.34,Medium Risk
200296,65,Female,Bangalore,35,5843,340,11,258,0.94,11,0.66,NetBanking,Yes,churned,Medium,Low,Churn Risk,601,9.71,High Risk
200297,29,Female,Kolkata,80,13295,328,162,150,0.07,29,0.31,UPI,No,stayed,Medium,Medium,Churn Risk,3243,4.1,Medium Risk
200298,22,Male,Pune,87,2156,292,295,239,0.95,16,0.96,UPI,Yes,churned,Low,High,Churn Risk,642,3.36,Medium Risk
200299,54,Female,Bangalore,38,7227,168,74,184,0.81,0,0.68,Card,Yes,churned,Medium,Low,Churn Risk,1635,4.42,Medium Risk
200300,49,Female,Chennai,21,13292,81,72,150,0.77,8,0.47,Card,Yes,churned,Medium,Low,Churn Risk,3446,3.86,Medium Risk
200301,26,Female,Pune,85,7436,312,216,156,0.17,17,0.75,COD,No,stayed,Medium,High,Churn Risk,2026,3.67,Medium Risk
200302,58,Female,Pune,14,14355,259,218,93,0.61,0,0.46,COD,Yes,churned,Medium,High,Churn Risk,776,18.5,Medium Risk
200303,52,Male,Bangalore,74,1201,263,176,145,0.72,23,0.87,UPI,Yes,churned,Low,Medium,Churn Risk,338,3.55,Medium Risk
200304,36,Female,Mumbai,30,624,24,63,208,0.1,25,0.84,Card,No,stayed,Low,Low,Churn Risk,780,0.8,Medium Risk
200305,65,Female,Bangalore,49,15981,118,78,294,0.68,9,0.61,NetBanking,No,stayed,High,Medium,Churn Risk,6636,2.41,Medium Risk
200306,33,Female,Pune,109,15372,132,81,143,0.8,20,0.36,NetBanking,No,stayed,High,Medium,Churn Risk,12694,1.21,Medium Risk
200307,20,Female,Pune,86,7475,12,37,352,0.4,21,0.19,UPI,No,stayed,Medium,Low,Churn Risk,53571,0.14,Medium Risk
200308,37,Male,Mumbai,70,8067,267,285,252,0.07,17,0.3,COD,No,stayed,Medium,High,Churn Risk,2115,3.81,Medium Risk
200309,41,Male,Mumbai,84,17304,183,195,174,0.49,27,0.81,NetBanking,Yes,churned,High,High,Churn Risk,7943,2.18,Medium Risk
200310,50,Female,Bangalore,42,17836,174,132,256,0.07,27,0.61,NetBanking,Yes,churned,High,Medium,Churn Risk,4305,4.14,Medium Risk
200311,41,Female,Chennai,23,14795,321,61,346,0.27,2,0.85,NetBanking,Yes,churned,Medium,Low,Churn Risk,1060,13.96,Medium Risk
200312,69,Female,Hyderabad,111,2466,67,25,316,0.78,2,0.49,COD,Yes,churned,Low,Low,Churn Risk,4085,0.6,High Risk
200313,28,Male,Bangalore,20,7846,191,222,317,0.92,25,0.49,NetBanking,Yes,churned,Medium,High,Churn Risk,822,9.55,Medium Risk
200314,66,Female,Pune,115,14332,394,31,353,0.87,10,0.54,NetBanking,Yes,churned,Medium,Low,Churn Risk,4183,3.43,Medium Risk
200315,25,Male,Chennai,17,4929,302,164,341,0.82,17,0.02,COD,Yes,churned,Low,Medium,Churn Risk,277,17.76,Medium Risk
200316,53,Female,Mumbai,77,1169,84,237,309,0.93,23,0.19,UPI,No,stayed,Low,High,Churn Risk,1072,1.09,Medium Risk
200317,55,Female,Kolkata,43,2137,96,193,17,0.89,13,0.44,COD,Yes,churned,Low,High,Active,957,2.23,Medium Risk
200318,57,Female,Delhi,33,4183,339,172,137,0.17,8,0.84,NetBanking,No,stayed,Low,Medium,Churn Risk,407,10.27,Medium Risk
200319,37,Female,Delhi,88,7497,26,243,255,0.4,24,0.42,COD,Yes,churned,Medium,High,Churn Risk,25374,0.3,Medium Risk
200320,52,Male,Delhi,102,8935,341,206,165,0.41,9,0.02,UPI,No,stayed,Medium,High,Churn Risk,2673,3.34,Medium Risk
200321,65,Male,Hyderabad,112,7238,65,64,259,0.33,13,0.91,COD,No,stayed,Medium,Low,Churn Risk,12472,0.58,Medium Risk
200322,42,Female,Mumbai,115,16470,22,197,157,0.4,20,0.61,UPI,No,stayed,High,High,Churn Risk,86093,0.19,Medium Risk
200323,52,Female,Kolkata,99,2109,138,114,251,0.59,7,0.68,NetBanking,No,stayed,Low,Medium,Churn Risk,1513,1.39,Medium Risk
200324,42,Male,Bangalore,42,13846,249,50,272,0.29,3,0.34,NetBanking,No,stayed,Medium,Low,Churn Risk,2335,5.93,Medium Risk
200325,46,Male,Chennai,98,15168,251,152,10,0.18,6,0.25,COD,No,stayed,High,Medium,Active,5922,2.56,Low Risk
200326,35,Female,Pune,43,3652,11,51,210,0.73,25,0.81,NetBanking,Yes,churned,Low,Low,Churn Risk,14276,0.26,Medium Risk
200327,63,Female,Bangalore,86,6154,79,262,227,0.83,5,0.38,NetBanking,No,stayed,Medium,High,Churn Risk,6699,0.92,Medium Risk
200328,35,Female,Delhi,96,12658,353,67,251,0.98,6,0.52,NetBanking,No,stayed,Medium,Low,Churn Risk,3442,3.68,Medium Risk
200329,19,Female,Pune,16,4962,22,88,23,0.37,17,0.89,Card,No,stayed,Low,Medium,Active,3609,1.38,Medium Risk
200330,52,Male,Kolkata,32,11979,44,223,220,0.19,2,0.85,NetBanking,No,stayed,Medium,High,Churn Risk,8712,1.38,Medium Risk
200331,33,Male,Mumbai,44,19890,235,54,64,0.35,17,0.94,COD,No,stayed,High,Low,Dormant,3724,5.34,Medium Risk
200332,58,Male,Delhi,119,13729,334,23,192,0.03,22,0.22,NetBanking,No,stayed,Medium,Low,Churn Risk,4891,2.81,Medium Risk
200333,53,Male,Chennai,36,10525,363,96,70,0.24,3,0.72,COD,Yes,churned,Medium,Medium,Dormant,1044,10.08,Medium Risk
200334,50,Male,Pune,94,12739,259,107,238,0.65,14,0.16,NetBanking,No,stayed,Medium,Medium,Churn Risk,4623,2.76,Medium Risk
200335,21,Male,Delhi,7,18728,276,182,316,0.79,12,0.64,Card,Yes,churned,High,High,Churn Risk,475,39.43,Medium Risk
200336,50,Female,Chennai,69,12347,271,106,162,0.85,29,0,UPI,Yes,churned,Medium,Medium,Churn Risk,3144,3.93,Medium Risk
200337,31,Female,Delhi,65,7216,3,89,297,0.21,22,0.41,NetBanking,No,stayed,Medium,Medium,Churn Risk,156347,0.05,Medium Risk
200338,38,Female,Pune,48,9474,309,132,284,0.94,1,0.25,NetBanking,Yes,churned,Medium,Medium,Churn Risk,1472,6.44,Medium Risk
200339,65,Female,Kolkata,49,12501,68,254,186,0.3,0,0.25,COD,No,stayed,Medium,High,Churn Risk,9008,1.39,Medium Risk
200340,37,Male,Bangalore,39,8516,330,287,90,0.25,25,0.28,NetBanking,No,stayed,Medium,High,Dormant,1006,8.46,Medium Risk
200341,25,Female,Mumbai,84,5217,1,262,146,0.34,13,0.95,Card,No,stayed,Medium,High,Churn Risk,438228,0.01,Medium Risk
200343,20,Male,Mumbai,110,1867,316,233,250,0.1,7,0.48,NetBanking,No,stayed,Low,High,Churn Risk,650,2.87,Medium Risk
200344,34,Male,Hyderabad,93,9392,242,187,170,0.44,25,0.68,Card,Yes,churned,Medium,High,Churn Risk,3609,2.6,Medium Risk
200345,50,Male,Bangalore,10,17098,264,224,61,0.03,7,0.46,NetBanking,No,stayed,High,High,Dormant,648,26.4,Medium Risk
200346,65,Male,Chennai,72,10360,354,12,200,0.1,2,0.94,NetBanking,Yes,churned,Medium,Low,Churn Risk,2107,4.92,Medium Risk
200347,29,Male,Bangalore,107,17326,248,268,171,0.67,9,0.73,UPI,Yes,churned,High,High,Churn Risk,7475,2.32,Medium Risk
200348,68,Male,Bangalore,63,4543,8,97,170,0.58,17,0.01,UPI,Yes,churned,Low,Medium,Churn Risk,35776,0.13,Medium Risk
200349,39,Male,Hyderabad,93,11642,70,43,62,0.46,25,0.22,COD,No,stayed,Medium,Low,Dormant,15467,0.75,Medium Risk
200350,39,Male,Hyderabad,40,6298,249,266,323,0.18,29,0.75,UPI,Yes,churned,Medium,High,Churn Risk,1012,6.23,Medium Risk
200351,63,Female,Kolkata,39,11290,255,64,302,0.13,20,0.77,Card,Yes,churned,Medium,Low,Churn Risk,1727,6.54,Medium Risk
200352,47,Female,Bangalore,62,1006,390,199,217,0.07,20,0.44,UPI,No,stayed,Low,High,Churn Risk,160,6.29,Medium Risk
200353,55,Female,Pune,108,1737,299,5,71,0.69,5,0.51,NetBanking,No,stayed,Low,Low,Dormant,627,2.77,High Risk
200354,55,Female,Chennai,38,12064,116,160,175,0.5,20,0.28,COD,Yes,churned,Medium,Medium,Churn Risk,3952,3.05,Medium Risk
200355,62,Female,Pune,109,16298,247,89,25,0.86,29,0.63,Card,Yes,churned,High,Medium,Active,7192,2.27,Medium Risk
200356,68,Female,Bangalore,68,19576,15,90,307,0.67,25,0.67,COD,Yes,churned,High,Medium,Churn Risk,88745,0.22,Medium Risk
200357,25,Male,Delhi,40,14122,324,241,283,0.23,4,0.44,UPI,Yes,churned,Medium,High,Churn Risk,1743,8.1,Medium Risk
200358,44,Male,Delhi,102,7882,292,125,200,0.8,19,0.99,Card,Yes,churned,Medium,Medium,Churn Risk,2753,2.86,Medium Risk
200359,44,Female,Mumbai,95,1191,169,203,292,0.95,14,0.68,NetBanking,No,stayed,Low,High,Churn Risk,670,1.78,Medium Risk
200360,51,Female,Kolkata,16,13515,265,179,358,0.44,24,0.42,Card,Yes,churned,Medium,Medium,Churn Risk,816,16.56,Medium Risk
200361,38,Female,Hyderabad,4,13555,160,271,177,0.33,21,0.4,Card,No,stayed,Medium,High,Churn Risk,339,40,Medium Risk
200362,47,Female,Mumbai,13,8230,352,259,7,0.94,15,0.07,Card,No,stayed,Medium,High,Highly Active,304,27.08,Medium Risk
200363,50,Male,Delhi,1,4990,7,207,309,0.94,4,0.3,UPI,No,stayed,Low,High,Churn Risk,713,7,Medium Risk
200364,45,Male,Hyderabad,116,13123,235,279,142,0.29,15,0.26,COD,No,stayed,Medium,High,Churn Risk,6478,2.03,Medium Risk
200365,64,Female,Bangalore,118,17262,328,191,248,0.85,15,0.17,COD,No,stayed,High,High,Churn Risk,6210,2.78,Medium Risk
200366,50,Female,Chennai,22,5426,237,77,364,0.81,27,0.24,UPI,Yes,churned,Medium,Medium,Churn Risk,504,10.77,Medium Risk
200367,22,Female,Chennai,106,16391,17,38,182,0.9,14,0.53,COD,No,stayed,High,Low,Churn Risk,102203,0.16,Medium Risk
200368,65,Female,Pune,2,16602,64,95,32,0.68,4,0.42,NetBanking,No,stayed,High,Medium,Dormant,519,32,Medium Risk
200369,36,Female,Kolkata,25,11130,134,12,21,0.34,10,0.27,Card,Yes,churned,Medium,Low,Active,2076,5.36,Medium Risk
200370,21,Female,Bangalore,88,19051,297,6,119,0.19,5,0.98,NetBanking,Yes,churned,High,Low,Churn Risk,5645,3.38,Medium Risk
200371,52,Male,Pune,70,8142,211,105,239,0.75,1,0.94,UPI,Yes,churned,Medium,Medium,Churn Risk,2701,3.01,Medium Risk
200372,66,Female,Pune,59,12251,5,104,272,0.06,10,0.63,COD,No,stayed,Medium,Medium,Churn Risk,144562,0.08,Medium Risk
200373,34,Female,Mumbai,85,12866,380,247,81,0.75,24,0.67,NetBanking,No,stayed,Medium,High,Dormant,2878,4.47,Medium Risk
200374,61,Male,Mumbai,20,9901,300,26,256,0.41,26,0.05,COD,Yes,churned,Medium,Low,Churn Risk,660,15,Medium Risk
200375,45,Male,Bangalore,56,1065,298,264,206,0.92,0,0.28,Card,No,stayed,Low,High,Churn Risk,200,5.32,Medium Risk
200376,47,Male,Delhi,6,17415,106,168,349,0.99,27,0.41,NetBanking,Yes,churned,High,Medium,Churn Risk,986,17.67,Medium Risk
200377,46,Male,Mumbai,115,8985,361,35,220,0.98,12,0.36,COD,Yes,churned,Medium,Low,Churn Risk,2862,3.14,Medium Risk
200378,63,Male,Hyderabad,13,7977,218,165,62,0.17,12,0.73,NetBanking,No,stayed,Medium,Medium,Dormant,476,16.77,Medium Risk
200379,23,Male,Bangalore,87,11682,36,258,290,0.45,11,0.4,Card,Yes,churned,Medium,High,Churn Risk,28232,0.41,Medium Risk
200380,52,Female,Chennai,14,12774,91,97,100,0.5,7,0.49,Card,No,stayed,Medium,Medium,Churn Risk,1965,6.5,Medium Risk
200381,58,Female,Hyderabad,4,722,4,296,338,0.34,12,0.28,NetBanking,No,stayed,Low,High,Churn Risk,722,1,Medium Risk
200382,54,Male,Kolkata,63,9135,140,185,101,0.92,18,0.99,NetBanking,Yes,churned,Medium,High,Churn Risk,4111,2.22,Medium Risk
200383,41,Female,Kolkata,118,19244,394,206,251,0.14,6,0.52,UPI,No,stayed,High,High,Churn Risk,5763,3.34,Medium Risk
200384,46,Female,Kolkata,45,17760,326,158,337,0.68,10,0.06,Card,Yes,churned,High,Medium,Churn Risk,2452,7.24,Medium Risk
200385,66,Male,Delhi,6,13080,31,191,332,0.1,26,0.27,COD,Yes,churned,Medium,High,Churn Risk,2532,5.17,Medium Risk
200386,63,Male,Kolkata,43,7948,113,17,284,0.52,9,0.18,UPI,No,stayed,Medium,Low,Churn Risk,3024,2.63,Medium Risk
200387,48,Female,Chennai,119,8808,154,44,61,0.57,21,0.98,UPI,No,stayed,Medium,Low,Dormant,6806,1.29,Medium Risk
200388,52,Female,Mumbai,88,6027,214,165,137,0.35,17,0.77,UPI,No,stayed,Medium,Medium,Churn Risk,2478,2.43,Medium Risk
200389,50,Male,Kolkata,60,7638,299,147,34,0.37,8,0.91,UPI,No,stayed,Medium,Medium,Dormant,1533,4.98,Medium Risk
200390,69,Male,Pune,29,5762,95,97,67,0.52,22,0.33,COD,No,stayed,Medium,Medium,Dormant,1759,3.28,Medium Risk
200391,38,Female,Pune,86,3542,106,134,262,0.43,6,0.42,Card,No,stayed,Low,Medium,Churn Risk,2874,1.23,Medium Risk
200392,49,Female,Bangalore,34,5306,71,116,266,0.71,4,0.89,NetBanking,No,stayed,Medium,Medium,Churn Risk,2541,2.09,Medium Risk
200393,40,Female,Pune,77,5962,175,180,88,1,21,0.56,Card,Yes,churned,Medium,Medium,Dormant,2623,2.27,Medium Risk
200394,50,Male,Pune,113,8380,204,292,11,0.13,26,0.15,UPI,No,stayed,Medium,High,Active,4642,1.81,Low Risk
200395,20,Female,Delhi,116,17590,131,291,179,0.02,3,0.17,UPI,No,stayed,High,High,Churn Risk,15576,1.13,Medium Risk
200396,35,Male,Delhi,69,16373,200,184,235,0.41,20,0.99,COD,No,stayed,High,High,Churn Risk,5649,2.9,Medium Risk
